abstain_precision,abstain_rate,abstain_recall,accuracy_when_gold_present,answer_acc_given_gold_selected,cite_f1,decomposition_line,drop_rate,entailment,exact_acc,gold_missing_rate,gold_present_rate,gold_support_selected_rate,mtime,pattern,rows,run_dir,run_name,selected_note_rate,selected_wrong_update_rate,selection_rate,spoof_accept_rate,state_integrity_rate,support_consistency_rate,value_acc,value_acc_when_gold_selected,value_is_substring_of_selected_line_rate,wrong_update_rate
,0.0,,0.0625,0.05128205128205128,0.8125,1.0000 -> 0.8125 -> 0.0625 -> 0.0625,0.0,0.041666666666666664,0.041666666666666664,0.0,1.0,0.8125,1767423959.0626712,authority_spoof_rate0.3_filter1_linear_k8_hard,3,runs\authority_spoof_rate0.3_filter1_linear_k8_hard_s3q16,authority_spoof_rate0.3_filter1_linear_k8_hard_s3q16,0.0,1.0,0.8125,0.0,,1.0,0.0625,0.05128205128205128,,0.1875
,0.0,,0.0625,0.07142857142857142,0.875,1.0000 -> 0.8750 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,0.875,1767424612.0666611,authority_spoof_rate0.3_filter1_linear_tie_latest_step_k8_hard,3,runs\authority_spoof_rate0.3_filter1_linear_tie_latest_step_k8_hard_s3q16,authority_spoof_rate0.3_filter1_linear_tie_latest_step_k8_hard_s3q16,0.0,1.0,0.875,0.0,,1.0,0.0625,0.07142857142857142,,0.125
,0.0,,0.0625,0.07692307692307693,0.8125,1.0000 -> 0.8125 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,0.8125,1767424611.1566646,authority_spoof_rate0.3_filter1_linear_tie_none_k8_hard,3,runs\authority_spoof_rate0.3_filter1_linear_tie_none_k8_hard_s3q16,authority_spoof_rate0.3_filter1_linear_tie_none_k8_hard_s3q16,0.0,1.0,0.8125,0.0,,1.0,0.0625,0.07692307692307693,,0.1875
,0.0,,0.0625,0.037037037037037035,0.6041666666666666,1.0000 -> 0.5625 -> 0.0625 -> 0.0625,0.0,0.14583333333333334,0.020833333333333332,0.0,1.0,0.6041666666666666,1767423957.163874,authority_spoof_rate0.5_filter0_linear_k8_hard,3,runs\authority_spoof_rate0.5_filter0_linear_k8_hard_s3q16,authority_spoof_rate0.5_filter0_linear_k8_hard_s3q16,0.125,0.6842105263157895,0.5625,0.125,,1.0,0.0625,0.037037037037037035,,0.2708333333333333
,0.0,,0.0625,0.0625,0.7291666666666666,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.3333333333333333,0.0625,0.0,1.0,0.7291666666666666,1767424719.0322738,authority_spoof_rate0.5_filter0_linear_spoof_v1_k8_hard,3,runs\authority_spoof_rate0.5_filter0_linear_spoof_v1_k8_hard_s3q16,authority_spoof_rate0.5_filter0_linear_spoof_v1_k8_hard_s3q16,0.2708333333333333,0.0,1.0,0.5625,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.037037037037037035,0.5625,1.0000 -> 0.5625 -> 0.0625 -> 0.0625,0.0,0.020833333333333332,0.020833333333333332,0.0,1.0,0.5625,1767423962.3656368,authority_spoof_rate0.5_filter1_linear_k8_hard,3,runs\authority_spoof_rate0.5_filter1_linear_k8_hard_s3q16,authority_spoof_rate0.5_filter1_linear_k8_hard_s3q16,0.0,1.0,0.5625,0.0,,1.0,0.0625,0.037037037037037035,,0.4375
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767424718.4978938,authority_spoof_rate0.5_filter1_linear_spoof_v1_k8_hard,3,runs\authority_spoof_rate0.5_filter1_linear_spoof_v1_k8_hard_s3q16,authority_spoof_rate0.5_filter1_linear_spoof_v1_k8_hard_s3q16,0.0,,1.0,0.6875,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.0,0.375,1.0000 -> 0.3750 -> 0.0625 -> 0.0625,0.0,0.0,0.0,0.0,1.0,0.375,1767424613.8739893,authority_spoof_rate0.5_filter1_linear_tie_latest_step_k8_hard,3,runs\authority_spoof_rate0.5_filter1_linear_tie_latest_step_k8_hard_s3q16,authority_spoof_rate0.5_filter1_linear_tie_latest_step_k8_hard_s3q16,0.0,1.0,0.375,0.0,,1.0,0.0625,0.0,,0.625
,0.0,,0.0625,0.047619047619047616,0.4375,1.0000 -> 0.4375 -> 0.0625 -> 0.0625,0.0,0.020833333333333332,0.020833333333333332,0.0,1.0,0.4375,1767424612.9156356,authority_spoof_rate0.5_filter1_linear_tie_none_k8_hard,3,runs\authority_spoof_rate0.5_filter1_linear_tie_none_k8_hard_s3q16,authority_spoof_rate0.5_filter1_linear_tie_none_k8_hard_s3q16,0.0,1.0,0.4375,0.0,,1.0,0.0625,0.047619047619047616,,0.5625
1.0,0.9375,1.0,1.0,1.0,0.0625,0.0625 -> 1.0000 -> 1.0000 -> 0.0625,0.1875,1.0,0.0625,0.9375,0.0625,1.0,1767420431.8723292,bm25_kv_commentary_k4,3,runs\bm25_kv_commentary_k4_s3q16,bm25_kv_commentary_k4_s3q16,0.0,,1.0,0.6666666666666666,,1.0,0.0625,1.0,,0.0
,,,1.0,,0.041666666666666664,0.0417 -> 1.0000 -> 1.0000 -> 0.0417,0.0,1.0,0.041666666666666664,,0.041666666666666664,,1767228826.949727,bm25_kv,3,runs\bm25_kv_s3q16,bm25_kv_s3q16,,,1.0,,,,0.041666666666666664,,,
1.0,0.36,1.0,0.4791666666666667,1.0,0.4375,1.0000 -> 0.4375 -> 0.4792 -> 0.4792,0.5625,1.0,0.4375,0.36,1.0,0.4375,1767420366.7970784,dense_kv_commentary_k4,3,runs\dense_kv_commentary_k4_s3q16,dense_kv_commentary_k4_s3q16,0.0,,0.4375,1.0,,1.0,0.4791666666666667,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767475366.8078098,dense_kv_quick,1,runs\dense_kv_quick,dense_kv_quick,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,1.0,1767349602.0827084,dense_kv,3,runs\dense_kv_s3q16,dense_kv_s3q16,0.0,,1.0,0.375,,1.0,1.0,1.0,1.0,0.0
1.0,0.38461538461538464,1.0,0.4166666666666667,1.0,0.375,1.0000 -> 0.3750 -> 0.4167 -> 0.4167,0.625,1.0,0.375,0.38461538461538464,1.0,0.375,1767420254.823179,dense_retriever_k4,3,runs\dense_retriever_k4_s3q16,dense_retriever_k4_s3q16,0.0,,0.375,0.6666666666666666,,1.0,0.4166666666666667,1.0,1.0,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767427937.5620682,detanswer_sanity_kv,1,runs\detanswer_sanity_kv_s1q4,detanswer_sanity_kv_s1q4,0.0,,1.0,1.0,,1.0,0.0,0.0,,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767428216.9669883,detanswer_sanity_kv_s1q4_clean,1,runs\detanswer_sanity_kv_s1q4_clean,detanswer_sanity_kv_s1q4_clean,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,,,,,1.0,,,1.0,1.0,,,,1766438144.27854,drop_0,2,runs\drop_0,drop_0,,,,,,,1.0,,,
,,,,,0.625,,,1.0,0.625,,,,1766438572.5961056,drop_0_2,2,runs\drop_0_2,drop_0_2,,,,,,,0.625,,,
,,,,,0.625,,,1.0,0.625,,,,1766438994.3084743,drop_0_4,2,runs\drop_0_4,drop_0_4,,,,,,,0.625,,,
,,,,,0.25,,,1.0,0.25,,,,1766439424.9867425,drop_0_6,2,runs\drop_0_6,drop_0_6,,,,,,,0.25,,,
,,,,,0.125,,,1.0,0.125,,,,1766439963.533077,drop_0_8,2,runs\drop_0_8,drop_0_8,,,,,,,0.125,,,
,,,,,0.4333333333333333,,0.16666666666666666,1.0,0.4333333333333333,,,,1766532684.5598817,drop_k4_shuffle_p0.2,5,runs\drop_k4_shuffle_p0.2_s5q24,drop_k4_shuffle_p0.2_s5q24,,,,,,,0.4333333333333333,,,
,,,,,0.4333333333333333,,0.2916666666666667,1.0,0.4333333333333333,,,,1766536143.7273238,drop_k4_shuffle_p0.4,5,runs\drop_k4_shuffle_p0.4_s5q24,drop_k4_shuffle_p0.4_s5q24,,,,,,,0.4333333333333333,,,
,,,,,0.5083333333333333,,0.0,1.0,0.5083333333333333,,,,1766529445.658887,drop_k4_shuffle_p0,5,runs\drop_k4_shuffle_p0_s5q24,drop_k4_shuffle_p0_s5q24,,,,,,,0.5083333333333333,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1767151034.262544,kv_bakeoff_latest_step,5,runs\kv_bakeoff_latest_step_s5q24,kv_bakeoff_latest_step_s5q24,,,1.0,,,,0.975,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1767155622.138281,kv_bakeoff_linear,5,runs\kv_bakeoff_linear_s5q24,kv_bakeoff_linear_s5q24,,,1.0,,,,0.975,,,
,,,0.8083333333333333,,1.0,1.0000 -> 1.0000 -> 0.8083 -> 0.8083,0.0,0.8083333333333333,0.8083333333333333,,1.0,,1767169000.148178,kv_bakeoff_llama_latest_step,5,runs\kv_bakeoff_llama_latest_step_s5q24,kv_bakeoff_llama_latest_step_s5q24,,,1.0,,,,0.8083333333333333,,,
,,,0.35833333333333334,,0.3583333333333333,1.0000 -> 0.3583 -> 0.3583 -> 0.3583,0.0,0.9916666666666666,0.3583333333333333,,1.0,,1767148722.6829882,kv_bakeoff_none,5,runs\kv_bakeoff_none_s5q24,kv_bakeoff_none_s5q24,,,0.35833333333333334,,,,0.3583333333333333,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1767153360.4072247,kv_bakeoff_prefer_set_latest,5,runs\kv_bakeoff_prefer_set_latest_s5q24,kv_bakeoff_prefer_set_latest_s5q24,,,1.0,,,,0.975,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1767166125.8992014,kv_bakeoff_qwen_latest_step,5,runs\kv_bakeoff_qwen_latest_step_s5q24,kv_bakeoff_qwen_latest_step_s5q24,,,1.0,,,,0.975,,,
,,,0.75,,0.75,1.0000 -> 1.0000 -> 0.7500 -> 0.7500,0.0,0.75,0.75,,1.0,,1766866428.0907667,kv_commentary_ab_latest_step,1,runs\kv_commentary_ab_latest_step,kv_commentary_ab_latest_step,,,1.0,,,,0.75,,,
,,,0.75,,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,,1.0,,1766866590.526347,kv_commentary_ab_prefer_set_latest,1,runs\kv_commentary_ab_prefer_set_latest,kv_commentary_ab_prefer_set_latest,,,0.75,,,,0.75,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767302249.1011567,kv_commentary_authfilter_linear_k2,5,runs\kv_commentary_authfilter_linear_k2_s5q24,kv_commentary_authfilter_linear_k2_s5q24,,,1.0,,,,1.0,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767304298.646229,kv_commentary_authfilter_linear_k4,5,runs\kv_commentary_authfilter_linear_k4_s5q24,kv_commentary_authfilter_linear_k4_s5q24,,,1.0,,,,1.0,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767306470.072512,kv_commentary_authfilter_linear_k8,5,runs\kv_commentary_authfilter_linear_k8_s5q24,kv_commentary_authfilter_linear_k8_s5q24,,,1.0,,,,1.0,,,
,,,0.8916666666666667,,0.8916666666666666,1.0000 -> 0.8917 -> 0.8917 -> 0.8917,0.0,1.0,0.8916666666666666,,1.0,,1767296073.5617914,kv_commentary_authfilter_prefer_set_latest_k2,5,runs\kv_commentary_authfilter_prefer_set_latest_k2_s5q24,kv_commentary_authfilter_prefer_set_latest_k2_s5q24,,,0.8916666666666667,,,,0.8916666666666666,,,
,,,0.8916666666666667,,0.8916666666666666,1.0000 -> 0.8917 -> 0.8917 -> 0.8917,0.0,1.0,0.8916666666666666,,1.0,,1767298145.630994,kv_commentary_authfilter_prefer_set_latest_k4,5,runs\kv_commentary_authfilter_prefer_set_latest_k4_s5q24,kv_commentary_authfilter_prefer_set_latest_k4_s5q24,,,0.8916666666666667,,,,0.8916666666666666,,,
,,,0.8916666666666667,,0.8916666666666666,1.0000 -> 0.8917 -> 0.8917 -> 0.8917,0.0,1.0,0.8916666666666666,,1.0,,1767300216.9200952,kv_commentary_authfilter_prefer_set_latest_k8,5,runs\kv_commentary_authfilter_prefer_set_latest_k8_s5q24,kv_commentary_authfilter_prefer_set_latest_k8_s5q24,,,0.8916666666666667,,,,0.8916666666666666,,,
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767474937.0437953,kv_commentary_authfilter_quick,1,runs\kv_commentary_authfilter_quick,kv_commentary_authfilter_quick,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767217840.7917747,kv_commentary_grid_linear_authfilter_k2,5,runs\kv_commentary_grid_linear_authfilter_k2_s5q24,kv_commentary_grid_linear_authfilter_k2_s5q24,,,1.0,,,,1.0,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767220234.6026938,kv_commentary_grid_linear_authfilter_k4,5,runs\kv_commentary_grid_linear_authfilter_k4_s5q24,kv_commentary_grid_linear_authfilter_k4_s5q24,,,1.0,,,,1.0,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767222773.2608278,kv_commentary_grid_linear_authfilter_k8,5,runs\kv_commentary_grid_linear_authfilter_k8_s5q24,kv_commentary_grid_linear_authfilter_k8_s5q24,,,1.0,,,,1.0,,,
,,,0.7291666666666666,,0.7291666666666666,1.0000 -> 1.0000 -> 0.7292 -> 0.7292,0.0,0.8541666666666666,0.7291666666666666,,1.0,,1767171923.200553,kv_commentary_grid_linear_k2,3,runs\kv_commentary_grid_linear_k2_s3q16,kv_commentary_grid_linear_k2_s3q16,,,1.0,,,,0.7291666666666666,,,
,,,0.7291666666666666,,0.7291666666666666,1.0000 -> 1.0000 -> 0.7292 -> 0.7292,0.0,0.8541666666666666,0.7291666666666666,,1.0,,1767173539.2623973,kv_commentary_grid_linear_k4,3,runs\kv_commentary_grid_linear_k4_s3q16,kv_commentary_grid_linear_k4_s3q16,,,1.0,,,,0.7291666666666666,,,
,,,0.7291666666666666,,0.7291666666666666,1.0000 -> 1.0000 -> 0.7292 -> 0.7292,0.0,0.8541666666666666,0.7291666666666666,,1.0,,1767175159.6643777,kv_commentary_grid_linear_k8,3,runs\kv_commentary_grid_linear_k8_s3q16,kv_commentary_grid_linear_k8_s3q16,,,1.0,,,,0.7291666666666666,,,
,,,0.9791666666666666,,0.9791666666666666,1.0000 -> 0.7500 -> 0.9792 -> 0.9792,0.0,1.0,0.9791666666666666,,1.0,,1767171117.1279645,kv_commentary_grid_prefer_set_latest_k2,3,runs\kv_commentary_grid_prefer_set_latest_k2_s3q16,kv_commentary_grid_prefer_set_latest_k2_s3q16,,,0.75,,,,0.9791666666666666,,,
,,,1.0,,1.0,1.0000 -> 0.7292 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767172737.051287,kv_commentary_grid_prefer_set_latest_k4,3,runs\kv_commentary_grid_prefer_set_latest_k4_s3q16,kv_commentary_grid_prefer_set_latest_k4_s3q16,,,0.7291666666666666,,,,1.0,,,
,,,1.0,,1.0,1.0000 -> 0.7292 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767174354.8902216,kv_commentary_grid_prefer_set_latest_k8,3,runs\kv_commentary_grid_prefer_set_latest_k8_s3q16,kv_commentary_grid_prefer_set_latest_k8_s3q16,,,0.7291666666666666,,,,1.0,,,
,,,0.7291666666666666,,0.7291666666666666,1.0000 -> 1.0000 -> 0.7292 -> 0.7292,0.0,0.8541666666666666,0.7291666666666666,,1.0,,1767077824.3476722,kv_commentary_latest_step,3,runs\kv_commentary_latest_step_s3q16,kv_commentary_latest_step_s3q16,,,1.0,,,,0.7291666666666666,,,
,,,,,0.0,,0.0,1.0,0.0,,,,1767236995.9578278,kv_commentary_linear_k2,3,runs\kv_commentary_linear_k2_s3q16,kv_commentary_linear_k2_s3q16,,,,,,,0.0625,,,
,,,1.0,,0.0625,0.0625 -> 1.0000 -> 1.0000 -> 0.0625,0.0,1.0,0.0625,,0.0625,,1767237717.9906385,kv_commentary_linear_k4,3,runs\kv_commentary_linear_k4_s3q16,kv_commentary_linear_k4_s3q16,,,1.0,,,,0.0625,,,
,,,1.0,,0.0625,0.0625 -> 1.0000 -> 1.0000 -> 0.0625,0.0,1.0,0.0625,,0.0625,,1767238454.1311324,kv_commentary_linear_k8,3,runs\kv_commentary_linear_k8_s3q16,kv_commentary_linear_k8_s3q16,,,1.0,,,,0.0625,,,
,,,0.9583333333333334,,0.9583333333333334,1.0000 -> 0.9583 -> 0.9583 -> 0.9583,0.0,1.0,0.9583333333333334,,1.0,,1767309318.6654174,kv_commentary_linear_note_order_gold_first_k4,5,runs\kv_commentary_linear_note_order_gold_first_k4_s5q24,kv_commentary_linear_note_order_gold_first_k4_s5q24,,,0.9583333333333334,,,,0.9583333333333334,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767313860.608099,kv_commentary_linear_note_order_gold_last_k4,5,runs\kv_commentary_linear_note_order_gold_last_k4_s5q24,kv_commentary_linear_note_order_gold_last_k4_s5q24,,,1.0,,,,1.0,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767311588.1022284,kv_commentary_linear_note_order_gold_middle_k4,5,runs\kv_commentary_linear_note_order_gold_middle_k4_s5q24,kv_commentary_linear_note_order_gold_middle_k4_s5q24,,,1.0,,,,1.0,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1767316276.0205061,kv_commentary_linear_note_order_shuffle_k4,5,runs\kv_commentary_linear_note_order_shuffle_k4_s5q24,kv_commentary_linear_note_order_shuffle_k4_s5q24,,,1.0,,,,1.0,,,
,,,0.5666666666666667,,0.5666666666666667,1.0000 -> 0.9833 -> 0.5667 -> 0.5667,0.0,0.725,0.5666666666666667,,1.0,,1767134678.2738676,kv_commentary_linear_note,5,runs\kv_commentary_linear_note_s5q24,kv_commentary_linear_note_s5q24,,,0.9833333333333333,,,,0.5666666666666667,,,
,,,0.5666666666666667,,0.5666666666666667,1.0000 -> 0.9833 -> 0.5667 -> 0.5667,0.0,0.725,0.5666666666666667,,1.0,,1767137767.8170683,kv_commentary_linear_order_gold_first_k4,5,runs\kv_commentary_linear_order_gold_first_k4_s5q24,kv_commentary_linear_order_gold_first_k4_s5q24,,,0.9833333333333333,,,,0.5666666666666667,,,
,,,0.5583333333333333,,0.5583333333333333,1.0000 -> 0.9750 -> 0.5583 -> 0.5583,0.0,0.7166666666666666,0.5583333333333333,,1.0,,1767142133.1818316,kv_commentary_linear_order_gold_last_k4,5,runs\kv_commentary_linear_order_gold_last_k4_s5q24,kv_commentary_linear_order_gold_last_k4_s5q24,,,0.975,,,,0.5583333333333333,,,
,,,0.5666666666666667,,0.5666666666666667,1.0000 -> 0.9833 -> 0.5667 -> 0.5667,0.0,0.725,0.5666666666666667,,1.0,,1767139943.039128,kv_commentary_linear_order_gold_middle_k4,5,runs\kv_commentary_linear_order_gold_middle_k4_s5q24,kv_commentary_linear_order_gold_middle_k4_s5q24,,,0.9833333333333333,,,,0.5666666666666667,,,
,,,0.5583333333333333,,0.5583333333333333,1.0000 -> 0.9750 -> 0.5583 -> 0.5583,0.0,0.7166666666666666,0.5583333333333333,,1.0,,1767144322.8469255,kv_commentary_linear_order_shuffle_k4,5,runs\kv_commentary_linear_order_shuffle_k4_s5q24,kv_commentary_linear_order_shuffle_k4_s5q24,,,0.975,,,,0.5583333333333333,,,
,,,0.7291666666666666,,0.7291666666666666,1.0000 -> 1.0000 -> 0.7292 -> 0.7292,0.0,0.8541666666666666,0.7291666666666666,,1.0,,1767057815.3324416,kv_commentary_linear,3,runs\kv_commentary_linear_s3q16,kv_commentary_linear_s3q16,,,1.0,,,,0.7291666666666666,,,
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767417921.2636526,kv_commentary_noteaware_copyclamp_filter_gold_first_k4,3,runs\kv_commentary_noteaware_copyclamp_filter_gold_first_k4_s3q16,kv_commentary_noteaware_copyclamp_filter_gold_first_k4_s3q16,0.0,,1.0,0.8125,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.9583333333333334,1.0,0.9583333333333334,1.0000 -> 0.9583 -> 0.9583 -> 0.9583,0.0,1.0,0.9583333333333334,0.0,1.0,0.9583333333333334,1767417924.9222019,kv_commentary_noteaware_copyclamp_filter_gold_last_k4,3,runs\kv_commentary_noteaware_copyclamp_filter_gold_last_k4_s3q16,kv_commentary_noteaware_copyclamp_filter_gold_last_k4_s3q16,0.0,1.0,0.9583333333333334,0.9583333333333334,,1.0,0.9583333333333334,1.0,1.0,0.041666666666666664
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767417923.096053,kv_commentary_noteaware_copyclamp_filter_gold_middle_k4,3,runs\kv_commentary_noteaware_copyclamp_filter_gold_middle_k4_s3q16,kv_commentary_noteaware_copyclamp_filter_gold_middle_k4_s3q16,0.0,,1.0,0.75,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.9791666666666666,1.0,0.9791666666666666,1.0000 -> 0.9792 -> 0.9792 -> 0.9792,0.0,1.0,0.9791666666666666,0.0,1.0,0.9791666666666666,1767417926.71788,kv_commentary_noteaware_copyclamp_filter_shuffle_k4,3,runs\kv_commentary_noteaware_copyclamp_filter_shuffle_k4_s3q16,kv_commentary_noteaware_copyclamp_filter_shuffle_k4_s3q16,0.0,1.0,0.9791666666666666,0.75,,1.0,0.9791666666666666,1.0,1.0,0.020833333333333332
,0.0,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,0.0,1.0,0.6875,1767413588.1424866,kv_commentary_noteaware_copyclamp_gold_first_k4,3,runs\kv_commentary_noteaware_copyclamp_gold_first_k4_s3q16,kv_commentary_noteaware_copyclamp_gold_first_k4_s3q16,0.3125,0.0,1.0,0.8125,,1.0,0.6875,0.6875,1.0,0.0
,0.0,,0.6458333333333334,0.6739130434782609,0.6458333333333334,1.0000 -> 0.9583 -> 0.6458 -> 0.6458,0.0,0.6875,0.6458333333333334,0.0,1.0,0.6458333333333334,1767413592.0713012,kv_commentary_noteaware_copyclamp_gold_last_k4,3,runs\kv_commentary_noteaware_copyclamp_gold_last_k4_s3q16,kv_commentary_noteaware_copyclamp_gold_last_k4_s3q16,0.3125,0.11764705882352941,0.9583333333333334,0.9375,,1.0,0.6458333333333334,0.6739130434782609,1.0,0.041666666666666664
,0.0,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,0.0,1.0,0.6875,1767413590.2164469,kv_commentary_noteaware_copyclamp_gold_middle_k4,3,runs\kv_commentary_noteaware_copyclamp_gold_middle_k4_s3q16,kv_commentary_noteaware_copyclamp_gold_middle_k4_s3q16,0.3125,0.0,1.0,0.875,,1.0,0.6875,0.6875,1.0,0.0
,0.0,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,0.0,1.0,0.6875,1767413594.0595045,kv_commentary_noteaware_copyclamp_shuffle_k4,3,runs\kv_commentary_noteaware_copyclamp_shuffle_k4_s3q16,kv_commentary_noteaware_copyclamp_shuffle_k4_s3q16,0.3125,0.0,1.0,0.9375,,1.0,0.6875,0.6875,1.0,0.0
,,,0.6458333333333334,0.6739130434782609,0.6458333333333334,1.0000 -> 0.9583 -> 0.6458 -> 0.6458,0.0,0.6458333333333334,0.6458333333333334,,1.0,0.6458333333333334,1767337829.571235,kv_commentary_noteaware_det_gold_first_k4,3,runs\kv_commentary_noteaware_det_gold_first_k4_s3q16,kv_commentary_noteaware_det_gold_first_k4_s3q16,,,0.9583333333333334,,,1.0,0.6458333333333334,0.6739130434782609,1.0,
,,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.6875,0.6875,,1.0,0.6875,1767337830.2985241,kv_commentary_noteaware_det_gold_last_k4,3,runs\kv_commentary_noteaware_det_gold_last_k4_s3q16,kv_commentary_noteaware_det_gold_last_k4_s3q16,,,1.0,,,1.0,0.6875,0.6875,1.0,
,,,0.6458333333333334,0.6739130434782609,0.6458333333333334,1.0000 -> 0.9583 -> 0.6458 -> 0.6458,0.0,0.6458333333333334,0.6458333333333334,,1.0,0.6458333333333334,1767337830.0205307,kv_commentary_noteaware_det_gold_middle_k4,3,runs\kv_commentary_noteaware_det_gold_middle_k4_s3q16,kv_commentary_noteaware_det_gold_middle_k4_s3q16,,,0.9583333333333334,,,1.0,0.6458333333333334,0.6739130434782609,1.0,
,,,0.6666666666666666,0.6808510638297872,0.6666666666666666,1.0000 -> 0.9792 -> 0.6667 -> 0.6667,0.0,0.6666666666666666,0.6666666666666666,,1.0,0.6666666666666666,1767337830.8615186,kv_commentary_noteaware_det_shuffle_k4,3,runs\kv_commentary_noteaware_det_shuffle_k4_s3q16,kv_commentary_noteaware_det_shuffle_k4_s3q16,,,0.9791666666666666,,,1.0,0.6666666666666666,0.6808510638297872,1.0,
,,,0.6458333333333334,0.6739130434782609,0.6458333333333334,1.0000 -> 0.9583 -> 0.6458 -> 0.6458,0.0,0.7083333333333334,0.6458333333333334,,1.0,,1767336850.1388106,kv_commentary_noteaware_gold_first_k4,3,runs\kv_commentary_noteaware_gold_first_k4_s3q16,kv_commentary_noteaware_gold_first_k4_s3q16,,,0.9583333333333334,,,,0.6458333333333334,0.6739130434782609,0.975,
,,,0.6875,0.6875,0.6875,1.0000 -> 1.0000 -> 0.6875 -> 0.6875,0.0,0.75,0.6875,,1.0,,1767336851.0208008,kv_commentary_noteaware_gold_last_k4,3,runs\kv_commentary_noteaware_gold_last_k4_s3q16,kv_commentary_noteaware_gold_last_k4_s3q16,,,1.0,,,,0.6875,0.6875,0.9761904761904762,
,,,0.6458333333333334,0.6739130434782609,0.6458333333333334,1.0000 -> 0.9583 -> 0.6458 -> 0.6458,0.0,0.7083333333333334,0.6458333333333334,,1.0,,1767336850.6288052,kv_commentary_noteaware_gold_middle_k4,3,runs\kv_commentary_noteaware_gold_middle_k4_s3q16,kv_commentary_noteaware_gold_middle_k4_s3q16,,,0.9583333333333334,,,,0.6458333333333334,0.6739130434782609,0.975,
